,Incident Date,County,State,Zipcode,Latitude,Longitude,# Killed,# Injured,State FIPS,County FIPS,Density,Type,Population 2014,Population 2015,Population 2016,Population 2017,Land Area,Density 2014,Density 2015,Density 2016,Density 2017
1173,2017-06-14,San Francisco,California,94107,37.76,-122.39,4,2,06,075,14843.19,Urban,27792.0,28641.0,29384.0,29920.0,1.79,15526.256983240222,16000.558659217877,16415.64245810056,16715.083798882682
1174,2017-06-13,Baltimore City,Maryland,21216,39.3,-76.61,0,4,24,510,9619.38,Urban,25599.0,27048.0,28890.0,30037.0,3.33,7687.387387387387,8122.522522522522,8675.675675675675,9020.12012012012
1175,2017-06-13,Baltimore City,Maryland,21218,39.3,-76.61,2,2,24,510,11907.22,Urban,49259.0,48230.0,47928.0,48815.0,4.18,11784.44976076555,11538.277511961724,11466.028708133972,11678.22966507177
1176,2017-06-13,St. Louis,Missouri,63130,38.63,-90.24,0,4,29,189,5973.79,Urban,30773.0,29221.0,29488.0,29423.0,5.04,6105.753968253968,5797.81746031746,5850.793650793651,5837.896825396825
1177,2017-06-11,Cook,Illinois,60623,41.83,-87.68,0,9,17,031,17197.16,Urban,87836.0,88635.0,88137.0,88586.0,5.36,16387.31343283582,16536.380597014926,16443.47014925373,16527.238805970148
1178,2017-06-11,Hamilton,Tennessee,37406,35.06,-85.25,0,4,47,065,1193.16,Suburban,14246.0,14977.0,15043.0,14658.0,12.27,1161.0431947840261,1220.6193969030155,1225.99837000815,1194.6210268948655
1179,2017-06-11,Harris,Texas,77090,29.76,-95.38,0,4,48,201,4004.13,Urban,34693.0,35958.0,38365.0,38361.0,8.22,4220.559610705595,4374.4525547445255,4667.274939172749,4666.788321167883
1180,2017-06-10,Shelby,Tennessee,38104,35.1,-90.0,0,4,47,157,4591.8,Urban,23867.0,23957.0,23979.0,23594.0,5.1,4679.803921568628,4697.450980392157,4701.764705882353,4626.274509803922
1181,2017-06-09,Tarrant,Texas,76104,32.75,-97.33,2,5,48,439,2977.13,Suburban,16179.0,17415.0,17603.0,18199.0,5.86,2760.9215017064844,2971.843003412969,3003.924914675768,3105.631399317406
1182,2017-06-08,Orleans Parish,Louisiana,70122,30.06,-89.93,0,6,22,071,4049.33,Urban,32966.0,34778.0,36776.0,37369.0,7.05,4676.0283687943265,4933.049645390071,5216.45390070922,5300.567375886525
1183,2017-06-06,Salt Lake,Utah,84093,40.59,-111.81,3,2,49,035,4265.17,Urban,23501.0,23288.0,23788.0,23294.0,5.42,4335.977859778598,4296.678966789668,4388.929889298893,4297.7859778597785
1184,2017-06-05,Orange,Florida,32807,28.5,-81.37,6,0,12,095,3892.26,Urban,32410.0,31473.0,31888.0,33310.0,8.09,4006.1804697156986,3890.3584672435104,3941.656365883807,4117.42892459827
1185,2017-06-03,St. Louis City,Missouri,63113,38.63,-90.24,2,2,29,189,5187.94,Urban,11881.0,12113.0,11270.0,11184.0,2.54,4677.55905511811,4768.897637795276,4437.007874015748,4403.149606299213
1186,2017-06-03,Orleans Parish,Louisiana,70119,30.06,-89.93,3,2,22,071,8104.7,Urban,36654.0,36626.0,36890.0,37851.0,4.47,8200.0,8193.736017897092,8252.796420581655,8467.78523489933
1187,2017-06-02,Los Angeles,California,90003,33.96,-118.27,1,3,06,037,18661.22,Urban,66913.0,69502.0,70208.0,70490.0,3.55,18848.732394366198,19578.028169014084,19776.901408450703,19856.338028169015
1188,2017-06-02,Webb,Texas,78041,27.53,-99.48,2,3,48,479,2409.44,Suburban,45489.0,45655.0,45468.0,46671.0,18.32,2483.024017467249,2492.085152838428,2481.877729257642,2547.543668122271
1189,2017-06-01,St. Louis City,Missouri,63120,38.63,-90.24,3,1,29,189,4259.83,Urban,9202.0,9385.0,9158.0,8877.0,2.42,3802.4793388429753,3878.099173553719,3784.2975206611573,3668.1818181818185
1190,2017-05-30,Butler,Ohio,45044,39.5,-84.37,1,3,39,017,1385.35,Suburban,52769.0,53363.0,53037.0,53250.0,38.13,1383.92341987936,1399.5017046944663,1390.9520062942563,1396.5381589299764
1191,2017-05-29,Jefferson,Kentucky,40202,38.22,-85.74,1,3,21,111,4354.98,Urban,6468.0,6362.0,6411.0,6827.0,1.55,4172.903225806452,4104.516129032258,4136.129032258064,4404.516129032258
1192,2017-05-28,Russell,Alabama,36869,32.46,-85.01,0,12,01,113,250.7,Rural,20413.0,21056.0,21235.0,21196.0,74.78,272.97405723455466,281.57261299812785,283.9663011500401,283.4447713292324
1193,2017-05-28,Passaic,New Jersey,07505,40.91,-74.16,1,5,34,031,11336.68,Urban,2369.0,2544.0,2808.0,2673.0,0.2,11845.0,12720.0,14040.0,13365.0
1194,2017-05-28,Jackson,Mississippi,39563,30.42,-88.52,0,5,28,059,676.94,Rural,13734.0,13734.0,13664.0,13515.0,20.37,674.2268041237113,674.2268041237113,670.7903780068729,663.4756995581738
1195,2017-05-27,New York,New York,10014,40.71,-73.99,0,4,36,061,58107.27,Urban,31835.0,30727.0,31464.0,31794.0,0.57,55850.87719298246,53907.017543859656,55200.00000000001,55778.94736842106
1196,2017-05-27,District Of Columbia,District of Columbia,20001,38.89,-77.03,1,7,,,17651.56,Urban,41345.0,43731.0,44998.0,45925.0,2.18,18965.596330275228,20060.091743119265,20641.284403669724,21066.51376146789
1197,2017-05-27,Lincoln,Mississippi,39629,31.43,-90.45,8,1,28,085,41.89,Rural,6643.0,6274.0,6464.0,7045.0,155.62,42.687315255108594,40.316154735895125,41.53707749646575,45.27053078010538
1198,2017-05-26,Miami-Dade,Florida,33054,25.93,-80.26,0,4,12,086,3311.04,Urban,30706.0,30880.0,31180.0,32768.0,8.78,3497.2665148063784,3517.084282460137,3551.2528473804105,3732.1184510250573
1199,2017-05-21,Polk,Iowa,50310,41.57,-93.61,1,3,19,153,3751.83,Urban,30506.0,31132.0,32300.0,31917.0,8.05,3789.565217391304,3867.3291925465837,4012.4223602484467,3964.844720496894
1200,2017-05-21,Maricopa,Arizona,85213,33.44,-111.76,0,4,04,013,3354.82,Urban,33621.0,33789.0,35241.0,35148.0,9.46,3554.0169133192385,3571.7758985200844,3725.2642706131073,3715.4334038054967
1201,2017-05-20,Philadelphia,Pennsylvania,19125,39.95,-75.16,0,10,42,101,16684.59,Urban,22560.0,22963.0,24504.0,24149.0,1.38,16347.826086956524,16639.855072463768,17756.521739130436,17499.275362318844
1202,2017-05-16,Colleton,South Carolina,29475,33.0,-80.81,3,1,45,029,26.8,Rural,2844.0,2384.0,2444.0,2363.0,107.24,26.519955240581872,22.23051100335696,22.79000372995151,22.034688549048862
1203,2017-05-14,Craighead,Arkansas,72401,35.82,-90.68,1,6,05,031,458.69,Rural,55536.0,56614.0,56896.0,57220.0,117.22,473.7758061764204,482.9721890462379,485.3779218563385,488.14195529773076
1204,2017-05-14,Cook,Illinois,60419,41.62,-87.59,0,5,17,031,5420.55,Urban,22816.0,22809.0,22796.0,22810.0,4.2,5432.380952380952,5430.714285714285,5427.619047619048,5430.952380952381
1205,2017-05-14,Highlands,Florida,33825,27.59,-81.5,0,5,12,055,197.84,Rural,25848.0,25488.0,26187.0,25425.0,126.11,204.96392038696376,202.10926968519547,207.65204979779557,201.609705812386
1206,2017-05-14,Tarrant,Texas,76116,32.75,-97.33,0,4,48,439,3844.88,Urban,46903.0,47834.0,49081.0,49789.0,12.17,3853.985209531635,3930.484798685292,4032.949876746097,4091.1257189811013
1207,2017-05-10,Mercer,New Jersey,08611,40.22,-74.76,1,3,34,021,10118.37,Urban,26987.0,26395.0,25906.0,26625.0,2.77,9742.59927797834,9528.880866425992,9352.346570397112,9611.913357400723
1208,2017-05-09,Wyandotte,Kansas,66103,39.1,-94.62,3,1,20,209,2877.14,Suburban,13496.0,13583.0,13687.0,13503.0,4.84,2788.4297520661157,2806.404958677686,2827.8925619834713,2789.876033057851
1209,2017-05-07,Cook,Illinois,60632,41.83,-87.68,2,8,17,031,12286.56,Urban,91357.0,91310.0,91668.0,91644.0,7.43,12295.693135935397,12289.367429340511,12337.550471063258,12334.320323014805
1210,2017-05-04,Genesee,Michigan,48503,43.02,-83.69,1,3,26,049,3068.15,Urban,25428.0,25899.0,25902.0,25819.0,8.2,3100.975609756098,3158.4146341463415,3158.7804878048782,3148.658536585366
1211,2017-05-02,Duval,Florida,32209,30.33,-81.65,1,3,12,031,3674.88,Urban,33519.0,32222.0,34192.0,35541.0,9.33,3592.604501607717,3453.5905680600213,3664.737406216506,3809.3247588424438
1212,2017-05-01,Dallas,Texas,75223,32.79,-96.76,2,3,48,113,4040.27,Urban,12988.0,13573.0,13975.0,14351.0,3.45,3764.63768115942,3934.2028985507245,4050.724637681159,4159.710144927536
1213,2017-04-30,San Diego,California,92122,32.85,-117.2,2,6,06,073,2745.53,Suburban,44602.0,46104.0,47314.0,47331.0,15.93,2799.8744507219085,2894.161958568738,2970.119271814187,2971.186440677966
1214,2017-04-30,Shawnee,Kansas,66614,39.03,-95.69,4,1,20,177,1092.36,Suburban,31114.0,31315.0,31705.0,31838.0,28.7,1084.1114982578397,1091.1149825783973,1104.7038327526134,1109.3379790940767
1215,2017-04-30,None,Florida,NaN,30.3321838,-81.65565099999999,0,5,,,,,NaN,NaN,NaN,NaN,,,,,
1216,2017-04-30,Horry,South Carolina,29569,34.05,-78.89,1,5,45,051,91.53,Rural,15793.0,15915.0,15970.0,16701.0,174.26,90.62894525421784,91.32904854814645,91.64466888557328,95.83955009755539
1217,2017-04-29,Los Angeles,California,90033,34.04,-118.21,1,3,06,037,14953.17,Urban,48567.0,48277.0,49156.0,48841.0,3.27,14852.29357798165,14763.608562691132,15032.415902140672,14936.085626911316
1218,2017-04-29,Sacramento,California,95820,38.53,-121.44,0,5,06,067,6638.43,Urban,34529.0,35425.0,35869.0,36624.0,5.19,6652.986512524084,6825.626204238921,6911.175337186897,7056.64739884393
1219,2017-04-29,Los Angeles,California,90605,33.94,-118.03,1,5,06,037,7135.7,Urban,42103.0,41643.0,41305.0,41818.0,5.65,7451.858407079646,7370.442477876106,7310.619469026548,7401.415929203539
1220,2017-04-29,Montgomery,Maryland,20874,39.17,-77.26,1,3,24,031,2704.59,Suburban,57979.0,59202.0,60306.0,60760.0,21.22,2732.2808671065036,2789.915174363808,2841.941564561734,2863.336475023563
1221,2017-04-29,Los Angeles,California,90222,33.91,-118.23,0,4,06,037,12463.43,Urban,32362.0,31875.0,32195.0,32585.0,2.56,12641.40625,12451.171875,12576.171875,12728.515625
1222,2017-04-29,Virginia Beach City,Virginia,23451,36.73,-76.04,0,4,51,810,2254.03,Suburban,42584.0,42761.0,43154.0,43447.0,18.4,2314.3478260869565,2323.967391304348,2345.326086956522,2361.25
1223,2017-04-28,Delaware,Pennsylvania,19013,39.84,-75.37,0,4,42,045,6138.39,Urban,35589.0,35546.0,35463.0,35621.0,5.72,6221.853146853147,6214.335664335665,6199.825174825175,6227.447552447553
1224,2017-04-27,Essex,New Jersey,07106,40.72,-74.17,1,3,34,013,21963.51,Urban,30723.0,30824.0,32658.0,33140.0,1.42,21635.91549295775,21707.04225352113,22998.591549295776,23338.028169014087
1225,2017-04-26,Miami-Dade,Florida,33032,25.46,-80.45,0,4,12,086,1813.19,Suburban,38672.0,40961.0,43281.0,45380.0,18.8,2057.0212765957444,2178.776595744681,2302.18085106383,2413.8297872340427
1226,2017-04-21,Brevard,Florida,32905,27.98,-80.66,2,2,12,009,2324.39,Suburban,22914.0,23146.0,23520.0,23848.0,9.5,2412.0,2436.4210526315787,2475.7894736842104,2510.315789473684
1227,2017-04-20,Jefferson,Kentucky,40203,38.22,-85.74,0,4,21,111,6696.36,Urban,18347.0,18964.0,19004.0,18745.0,2.94,6240.476190476191,6450.340136054422,6463.9455782312925,6375.850340136055
1228,2017-04-16,Solano,California,94590,38.09,-122.25,0,4,06,095,5958.95,Urban,34859.0,35543.0,36807.0,37036.0,5.94,5868.518518518518,5983.670033670033,6196.464646464646,6235.016835016834
1229,2017-04-16,Pasquotank,North Carolina,27909,36.29,-76.22,0,4,37,139,179.36,Rural,40307.0,40050.0,39940.0,39577.0,226.9,177.64213309828116,176.50947553988541,176.0246804759806,174.42485676509475
1230,2017-04-16,Franklin,Ohio,43211,39.98,-82.98,0,9,39,049,4580.15,Urban,22151.0,21322.0,21929.0,23229.0,4.72,4693.0084745762715,4517.372881355933,4645.974576271186,4921.398305084746
1231,2017-04-15,Whiteside,Illinois,61071,41.77,-89.69,0,4,17,195,202.16,Rural,14400.0,14298.0,14226.0,14190.0,71.13,202.44622522142558,201.01223112610714,200.0,199.49388443694644
1232,2017-04-15,Philadelphia,Pennsylvania,19120,39.95,-75.16,0,4,42,101,20007.05,Urban,77645.0,77534.0,76459.0,72376.0,3.4,22836.764705882353,22804.117647058825,22487.941176470587,21287.058823529413
1233,2017-04-15,Marion,Indiana,46225,39.77,-86.14,0,4,18,097,1812.98,Suburban,7097.0,7226.0,7664.0,7282.0,4.04,1756.6831683168316,1788.6138613861385,1897.029702970297,1802.4752475247524
1234,2017-04-15,Jefferson,Alabama,35215,33.52,-86.79,0,6,01,073,1637.52,Suburban,46911.0,48062.0,49475.0,48418.0,28.67,1636.2399720962678,1676.3864666899196,1725.6714335542379,1688.803627485176
1235,2017-04-15,Cook,Illinois,60426,41.6,-87.65,0,4,17,031,3840.88,Urban,28801.0,29693.0,29826.0,29784.0,7.7,3740.3896103896104,3856.2337662337663,3873.5064935064934,3868.051948051948
1236,2017-04-15,Riverside,California,92220,33.92,-116.83,0,4,06,065,254.75,Rural,32793.0,32461.0,33101.0,33016.0,124.19,264.05507689830097,261.3817537643933,266.5351477574684,265.8507126177631
1237,2017-04-13,Fulton,Georgia,30314,33.75,-84.42,1,3,13,121,4716.21,Urban,21226.0,23468.0,23450.0,25142.0,4.67,4545.182012847966,5025.267665952891,5021.413276231264,5383.7259100642395
1238,2017-04-09,Bexar,Texas,78224,29.45,-98.5,1,3,48,029,795.74,Rural,18984.0,19866.0,21219.0,21636.0,22.12,858.2278481012657,898.1012658227847,959.2676311030741,978.119349005425
1239,2017-04-09,Allen,Indiana,46818,41.07,-85.13,1,3,18,003,284.18,Rural,20498.0,20370.0,20767.0,20838.0,66.12,310.0120992135511,308.07622504537204,314.08045977011494,315.15426497277673
1240,2017-04-07,Catawba,North Carolina,28601,35.73,-81.32,3,1,37,035,1086.27,Suburban,48619.0,48910.0,49179.0,50316.0,46.05,1055.7871878393053,1062.1064060803476,1067.9478827361563,1092.6384364820847
1241,2017-04-07,Harris,Texas,77021,29.76,-95.38,5,0,48,201,4283.93,Urban,26036.0,26209.0,26374.0,26654.0,6.08,4282.236842105263,4310.690789473684,4337.828947368421,4383.881578947368
1242,2017-04-07,Ramsey,Minnesota,55109,44.94,-93.1,4,1,27,123,2688.67,Suburban,32153.0,32668.0,33498.0,34027.0,11.71,2745.772843723313,2789.7523484201533,2860.6319385140905,2905.8070025619127
1243,2017-04-07,Cook,Illinois,60644,41.83,-87.68,1,5,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
1244,2017-04-06,Calcasieu Parish,Louisiana,70601,30.21,-93.2,1,3,22,019,2090.77,Suburban,32108.0,32791.0,32441.0,31855.0,15.49,2072.8211749515817,2116.9141381536474,2094.318915429309,2056.4880568108456
1245,2017-04-03,Philadelphia,Pennsylvania,19122,39.95,-75.16,3,1,42,101,17063.04,Urban,20359.0,21120.0,22076.0,22690.0,1.27,16030.708661417322,16629.92125984252,17382.67716535433,17866.141732283464
1246,2017-04-03,Lubbock,Texas,79412,33.57,-101.87,0,7,48,303,5020.85,Urban,16325.0,16301.0,16624.0,17141.0,3.12,5232.371794871795,5224.679487179487,5328.205128205128,5493.910256410256
1247,2017-04-02,Cook,Illinois,60624,41.83,-87.68,2,4,17,031,10779.35,Urban,39706.0,38140.0,38134.0,37665.0,3.53,11248.15864022663,10804.532577903683,10802.832861189801,10669.971671388103
1248,2017-04-02,Polk,Iowa,50310,41.57,-93.61,0,5,19,153,3751.83,Urban,30506.0,31132.0,32300.0,31917.0,8.05,3789.565217391304,3867.3291925465837,4012.4223602484467,3964.844720496894
1249,2017-04-01,Contra Costa,California,94565,38.0,-121.83,0,5,06,013,2802.77,Suburban,87395.0,89712.0,91323.0,93549.0,30.2,2893.8741721854303,2970.5960264900664,3023.9403973509934,3097.6490066225165
1250,2017-04-01,Hillsborough,Florida,33606,27.95,-82.48,1,4,12,057,5407.07,Urban,17945.0,18534.0,18527.0,18926.0,3.28,5471.036585365854,5650.609756097561,5648.475609756098,5770.121951219512
1251,2017-04-01,Oklahoma,Oklahoma,73107,35.46,-97.51,2,3,40,109,3392.64,Urban,26810.0,26766.0,26458.0,25486.0,7.83,3424.0102171136655,3418.390804597701,3379.0549169859514,3254.9169859514686
1252,2017-03-30,Cook,Illinois,60649,41.83,-87.68,4,0,17,031,15932.38,Urban,45201.0,45305.0,45218.0,44223.0,2.93,15426.962457337882,15462.457337883958,15432.764505119452,15093.174061433447
1253,2017-03-27,Seminole,Florida,32771,28.78,-81.27,2,4,12,117,1365.18,Suburban,48740.0,49908.0,51310.0,52002.0,36.18,1347.1531232725263,1379.436152570481,1418.186843559978,1437.313432835821
1254,2017-03-26,None,Ohio,NaN,41.49932,-81.6943605,2,2,,,,,NaN,NaN,NaN,NaN,,,,,
1255,2017-03-26,Harris,Texas,77032,29.76,-95.38,2,4,48,201,576.56,Rural,12788.0,13032.0,13475.0,14443.0,22.12,578.119349005425,589.1500904159132,609.1772151898734,652.9385171790235
1256,2017-03-26,Hamilton,Ohio,45226,39.09,-84.51,2,15,39,061,984.36,Rural,5224.0,4918.0,5249.0,5483.0,5.56,939.568345323741,884.5323741007195,944.0647482014389,986.1510791366907
1257,2017-03-25,Knox,Tennessee,37921,35.97,-83.94,1,4,47,093,1846.02,Suburban,28499.0,28960.0,28284.0,27991.0,15.3,1862.6797385620914,1892.8104575163397,1848.627450980392,1829.4771241830065
1258,2017-03-25,Wayne,Michigan,48204,42.38,-83.1,1,3,26,163,5585.99,Urban,26692.0,25637.0,25096.0,24513.0,5.01,5327.744510978044,5117.165668662675,5009.181636726547,4892.814371257486
1259,2017-03-25,Cuyahoga,Ohio,44104,41.47,-81.67,2,2,39,035,4778.39,Urban,22479.0,22165.0,21351.0,20541.0,4.73,4752.431289640592,4686.0465116279065,4513.953488372093,4342.706131078224
1260,2017-03-24,Fresno,California,93727,36.75,-119.67,1,4,06,019,2209.23,Suburban,73671.0,76619.0,79314.0,81118.0,32.51,2266.102737619194,2356.782528452784,2439.680098431252,2495.1707167025534
1261,2017-03-24,St. Louis City,Missouri,63115,38.63,-90.24,1,6,29,189,4866.48,Urban,20510.0,19463.0,18446.0,18799.0,4.27,4803.2786885245905,4558.07962529274,4319.906323185012,4402.576112412178
1262,2017-03-22,Marathon,Wisconsin,54474,44.88,-89.62,5,0,55,073,923.48,Rural,3772.0,3781.0,3772.0,3723.0,4.35,867.1264367816093,869.1954022988507,867.1264367816093,855.8620689655173
1263,2017-03-19,Jefferson,Kentucky,40203,38.22,-85.74,1,5,21,111,6696.36,Urban,18347.0,18964.0,19004.0,18745.0,2.94,6240.476190476191,6450.340136054422,6463.9455782312925,6375.850340136055
1264,2017-03-18,Wayne,Michigan,48227,42.38,-83.1,3,2,26,163,6025.76,Urban,43639.0,42106.0,41571.0,42364.0,7.53,5795.35192563081,5591.766268260292,5520.717131474104,5626.029216467463
1265,2017-03-15,Jefferson Parish,Louisiana,70001,29.99,-90.17,3,1,22,051,6333.72,Urban,38969.0,39980.0,40519.0,39745.0,6.0,6494.833333333333,6663.333333333333,6753.166666666667,6624.166666666667
1266,2017-03-10,Cook,Illinois,60615,41.83,-87.68,2,2,17,031,18355.79,Urban,41141.0,41210.0,40257.0,40595.0,2.21,18615.837104072398,18647.058823529413,18215.837104072398,18368.778280542985
1267,2017-03-10,Orleans Parish,Louisiana,70122,30.06,-89.93,3,1,22,071,4049.33,Urban,32966.0,34778.0,36776.0,37369.0,7.05,4676.0283687943265,4933.049645390071,5216.45390070922,5300.567375886525
1268,2017-03-07,Cook,Illinois,60620,41.83,-87.68,0,4,17,031,10192.8,Urban,71907.0,69909.0,69299.0,69195.0,7.09,10142.031029619182,9860.225669957686,9774.188998589563,9759.520451339915
1269,2017-03-05,Muscogee,Georgia,31904,32.51,-84.87,0,4,13,215,1140.13,Suburban,32962.0,33419.0,33643.0,34387.0,28.83,1143.32292750607,1159.1744710371142,1166.9441553936872,1192.7506070065904
1270,2017-03-04,Shawnee,Kansas,66605,39.03,-95.69,1,4,20,177,1996.29,Suburban,19589.0,20431.0,19883.0,18755.0,9.98,1962.8256513026051,2047.194388777555,1992.2845691382765,1879.258517034068
1271,2017-03-04,Sacramento,California,95817,38.55,-121.45,0,4,06,067,5907.46,Urban,14472.0,13818.0,13918.0,13277.0,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886463
1272,2017-03-03,Philadelphia,Pennsylvania,19119,39.95,-75.16,0,4,42,101,8351.87,Urban,29012.0,28211.0,28605.0,29163.0,3.24,8954.32098765432,8707.098765432098,8828.703703703703,9000.925925925925
1273,2017-03-03,Riverside,California,92503,33.89,-117.44,0,5,06,065,2829.66,Suburban,92959.0,94431.0,94029.0,94523.0,29.87,3112.119183126883,3161.399397388684,3147.941078004687,3164.4794107800467
1274,2017-02-28,Hamilton,Ohio,45223,39.09,-84.51,0,6,39,061,2124.81,Suburban,12226.0,12634.0,12522.0,12612.0,5.82,2100.687285223368,2170.7903780068727,2151.546391752577,2167.0103092783506
1275,2017-02-27,Newport News City,Virginia,23606,37.07,-76.51,0,4,51,700,3125.85,Urban,29203.0,29843.0,30179.0,30481.0,9.37,3116.648879402348,3184.9519743863398,3220.811099252935,3253.041622198506
1276,2017-02-26,Lake,Indiana,46404,41.59,-87.34,1,4,18,089,3030.08,Urban,16935.0,17146.0,17332.0,17441.0,5.72,2960.664335664336,2997.5524475524476,3030.0699300699303,3049.1258741258744
1277,2017-02-25,Trumbull,Ohio,44484,41.23,-80.81,2,3,39,155,1314.3,Suburban,23113.0,22238.0,22151.0,22371.0,17.49,1321.4979988564896,1271.4694110920527,1266.4951400800458,1279.0737564322471
1278,2017-02-25,Duval,Florida,32209,30.33,-81.65,1,4,12,031,3674.88,Urban,33519.0,32222.0,34192.0,35541.0,9.33,3592.604501607717,3453.5905680600213,3664.737406216506,3809.3247588424438
1279,2017-02-22,Monroe,New York,14611,43.16,-77.61,0,4,36,055,6008.98,Urban,17773.0,17340.0,16531.0,17169.0,2.89,6149.826989619377,6000.0,5720.069204152249,5940.830449826989
1280,2017-02-21,Cuyahoga,Ohio,44111,41.47,-81.67,0,4,39,035,6372.64,Urban,40069.0,40095.0,40665.0,41455.0,6.24,6421.3141025641025,6425.480769230769,6516.826923076923,6643.429487179487
1281,2017-02-21,Lauderdale,Mississippi,39364,32.43,-88.46,4,0,28,075,40.33,Rural,3592.0,3847.0,3172.0,2878.0,74.02,48.52742502026479,51.97243988111322,42.85328289651446,38.881383409889224
1282,2017-02-20,Cuyahoga,Ohio,44108,41.47,-81.67,0,5,39,035,6052.09,Urban,25122.0,23403.0,22441.0,22048.0,4.24,5925.0,5519.575471698113,5292.688679245282,5200.0
